Type,SKU,Name,Published,Visibility in catalog,Short description,Description,Regular price,Categories,Images,External URL,Button text,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
external,AR0026609,MPX/MCX folding and retractable stock - original part - VFC,1,visible,,,149.90,"Rails, poignees et crosses","https://www.ops-store.com/upload/image/foldable-and-retractable-mpx-mcx-stock-vfc-left-p-image-207752-grande.jpg, https://www.ops-store.com/upload/image/foldable-and-retractable-mpx-mcx-stock-vfc-maximal-length-p-image-207753-grande.jpg",https://www.ops-store.com/en/mpx-mcx-folding-retractable-stock-original-part-vfc.html,Voir sur OPS-Store,Marque,VFC,1,1,Caracteristiques,Weight: 370 g | Length: L 187 mm / 250 mm | Model: Foldable and retractable stock | Compatibility: MPX / MCX / Picatinny rail | Composition: Steel / Polymer,1,0
external,AR0026680,CZ Scorpion EVO AEG LINK Zhukov-S Magpul stock REPTILIA,1,visible,,,249.90,Repliques,"https://www.ops-store.com/upload/image/cz-scorpion-evo-aeg-link-zhukov-s-magpul-reptilia-black-left-p-image-207155-grande.jpg, https://www.ops-store.com/upload/image/cz-scorpion-evo-aeg-link-zhukov-s-magpul-reptilia-black-right-p-image-207156-grande.jpg, https://www.ops-store.com/upload/image/cz-scorpion-evo-black-foldable-stock-zhukov-s-magpul-reptilia-p-image-207157-grande.jpg, https://www.ops-store.com/upload/image/cz-scorpion-evo-aeg-link-zhukov-s-magpul-stock-reptilia-black-folded-unfolded-p-image-207158-grande.jpg, https://www.ops-store.com/upload/image/cz-scorpion-evo-aeg-link-zhukov-s-magpul-stock-reptilia-black-max-length-p-image-207374-grande.jpg",https://www.ops-store.com/en/cz-scorpion-evo-aeg-link-zhukov-s-magpul-stock-airsoft-reptilia.html,Voir sur OPS-Store,Marque,REPTILIA,1,1,Caracteristiques,Weight: 435 g | Length: 235 mm à 300 mm | Model: Magpul Zhukov-s LINK folding stock | Compatibility: CZ Scorpion EVO ASG AEG | Composition: Polymer,1,0
external,AR0026191,ACS Mil-Spec airsoft stock MAGPUL,1,visible,,,124.90,"Rails, poignees et crosses","https://www.ops-store.com/upload/image/acs-carbine-stock-mil-spec-crosse-m4-p-image-206087-grande.jpg, https://www.ops-store.com/upload/image/acs-carbine-stock-mil-spec-crosse-m4-p-image-206086-grande.jpg, https://www.ops-store.com/upload/image/acs-carbine-stock-mil-spec-crosse-m4-p-image-206085-grande.jpg",https://www.ops-store.com/en/acs-mil-spec-airsoft-stock-magpul-a28568.html,Voir sur OPS-Store,Marque,MAGPUL,1,1,Caracteristiques,"Weight: 388g | Length: 200mm | Model: ACS | Compatibility: Mil-Spec / GBBR | Composition: Enhanced Polymer | Buffer tube diameter: 29,1mm",1,0
external,PT256450307,Folding Stock for CZ Scorpion with E9-1913 Adapter Black PTS,1,visible,,,79.90,"Rails, poignees et crosses","https://www.ops-store.com/upload/image/pts-ep-folding-stock-with-e9-1913-stock-adaptor---black-p-image-205221-grande.jpg, https://www.ops-store.com/upload/image/pts-ep-folding-stock-with-e9-1913-stock-adaptor---black-p-image-205224-grande.jpg, https://www.ops-store.com/upload/image/pts-ep-folding-stock-with-e9-1913-stock-adaptor---black-p-image-205222-grande.jpg, https://www.ops-store.com/upload/image/pts-ep-folding-stock-with-e9-1913-stock-adaptor---black-p-image-205223-grande.jpg",https://www.ops-store.com/en/folding-stock-with-e9-1913-adapter-black-pts-a28378.html,Voir sur OPS-Store,Marque,PTS Syndicate,1,1,Caracteristiques,Weight: 295 g | Length: 240 mm | Model: Folding stock with E9-1913 adapter | Compatibility: CZ Scorpion EVO ASG AEG | Composition: Polymer / Metal,1,0
external,1365,ACR-Style Stock for MP5 Next Gen Tokyo Marui WII TECH,1,visible,,,79.90,"Rails, poignees et crosses","https://www.ops-store.com/upload/image/mp5--marui-next-gen--cnc-6063-aluminium-stock-adaptor--amp--polymer-acr-p-image-204271-grande.jpg, https://www.ops-store.com/upload/image/mp5--marui-next-gen--cnc-6063-aluminium-stock-adaptor--amp--polymer-acr-p-image-204272-grande.jpg, https://www.ops-store.com/upload/image/mp5--marui-next-gen--cnc-6063-aluminium-stock-adaptor--amp--polymer-acr-p-image-204273-grande.jpg",https://www.ops-store.com/en/acr-style-stock-for-mp5-next-gen-tokyo-marui-wii-tech-a28007.html,Voir sur OPS-Store,Marque,5KU,1,1,Caracteristiques,Weight: 490 g | Length: 240 mm | Model: ACR Style Stock | Compatibility: MP5 Next Gen Tokyo Marui AEG | Composition: Polymer,1,0
external,2435,ACR-Style Stock for SAIGA-12K Tokyo Marui GBBR WII TECH,1,visible,,,79.90,Repliques,"https://www.ops-store.com/upload/image/saiga-12k--tmarui--aluminium--amp--polymer-acr-stock-kit-p-image-204269-grande.jpg, https://www.ops-store.com/upload/image/saiga-12k--tmarui--aluminium--amp--polymer-acr-stock-kit-p-image-204270-grande.jpg, https://www.ops-store.com/upload/image/saiga-12k--tmarui--aluminium--amp--polymer-acr-stock-kit-p-image-204268-grande.jpg",https://www.ops-store.com/en/acr-style-stock-for-saiga-12k-tokyo-marui-gbbr-wii-tech-a26625.html,Voir sur OPS-Store,Marque,WII TECH,1,1,Caracteristiques,Weight: 400 g | Length: 185 mm / 275 mm | Model: ACR-style stock | Compatibility: SAIGA-12K Tokyo Marui GBBR | Composition: Polymer / CNC 6061 Aluminium rail,1,0
external,GBTMAK007BK,Folding Telescopic Stock with Cheek Riser for AKM GBBR Tokyo Marui 5KU,1,visible,,,109.90,Repliques,"https://www.ops-store.com/upload/image/folding-telescopic-buttstock-with-cheek-riser-for-tm-akm-gbb-p-image-204263-grande.jpg, https://www.ops-store.com/upload/image/folding-telescopic-buttstock-with-cheek-riser-for-tm-akm-gbb-p-image-204264-grande.jpg, https://www.ops-store.com/upload/image/folding-telescopic-buttstock-with-cheek-riser-for-tm-akm-gbb-p-image-204261-grande.jpg, https://www.ops-store.com/upload/image/folding-telescopic-buttstock-with-cheek-riser-for-tm-akm-gbb-p-image-204262-grande.jpg",https://www.ops-store.com/en/folding-telescopic-stock-with-cheek-riser-for-akm-gbbr-tokyo-marui-5ku-a26745.html,Voir sur OPS-Store,Marque,5KU,1,1,Caracteristiques,Weight: 500 g | Model: Folding telescopic stock with cheek riser | Compatibility: Replica AKM GBBR Tokyo Marui | Dimensions: 207 x 40 x 104 mm retracted / 273 x 40 x 104 mm extended | Composition: CNC Aluminium | Color: Black,1,0
external,EMG-M238A-BK,Retractable Stock for M4 / AR15 AEG EMG Daniel Defense Black CYMA,1,visible,,,39.90,Repliques,"https://www.ops-store.com/upload/image/emg-daniel-defense-collapsible-stock-aeg--by-cyma----black-p-image-202943-grande.jpg, https://www.ops-store.com/upload/image/emg-daniel-defense-collapsible-stock-aeg--by-cyma----black-p-image-202941-grande.jpg, https://www.ops-store.com/upload/image/emg-daniel-defense-collapsible-stock-aeg--by-cyma----black-p-image-202942-grande.jpg",https://www.ops-store.com/en/retractable-stock-for-m4-ar15-aeg-emg-daniel-defense-black-cyma-a26299.html,Voir sur OPS-Store,Marque,CYMA,1,1,Caracteristiques,Weight: 380 g | Length: 205 mm | Model: Collapsible stock | Compatibility: M4 / AR15 AEG | Composition: Polymer,1,0
external,GBTM12K003T,ACR-Style Stock for SAIGA-12K Tokyo Marui GBBR Tan 5KU,1,visible,,,59.90,Repliques,"https://www.ops-store.com/upload/image/acr-style-stock-for-tm-saiga-12k-tan-p-image-202671-grande.jpg, https://www.ops-store.com/upload/image/acr-style-stock-for-tm-saiga-12k-tan-p-image-202670-grande.jpg, https://www.ops-store.com/upload/image/acr-style-stock-for-tm-saiga-12k-tan-p-image-202669-grande.jpg",https://www.ops-store.com/en/acr-style-stock-for-saiga-12k-tokyo-marui-gbbr-tan-5ku-a27621.html,Voir sur OPS-Store,Marque,5KU,1,1,Caracteristiques,Weight: 410 g | Length: 175 mm | Model: ACR Style Stock | Compatibility: SAIGA-12K Tokyo Marui GBBR | Composition: Polymer,1,0
external,GBTM12K003BK,ACR-Style Stock for SAIGA-12K Tokyo Marui GBBR 5KU,1,visible,,,59.90,Repliques,"https://www.ops-store.com/upload/image/acr-style-stock-for-tm-saiga-12k-p-image-202674-grande.jpg, https://www.ops-store.com/upload/image/acr-style-stock-for-tm-saiga-12k-p-image-202672-grande.jpg, https://www.ops-store.com/upload/image/acr-style-stock-for-tm-saiga-12k-p-image-202673-grande.jpg",https://www.ops-store.com/en/acr-style-stock-for-saiga-12k-tokyo-marui-gbbr-5ku-a27620.html,Voir sur OPS-Store,Marque,5KU,1,1,Caracteristiques,Weight: 410 g | Length: 175 mm | Model: ACR Style Stock | Compatibility: SAIGA-12K Tokyo Marui GBBR | Composition: Polymer,1,0
external,MPL-MAG616-BLK,MOE fixed stock for AK47 / AKM / AK74 MAGPUL,1,visible,,,79.90,"Rails, poignees et crosses","https://www.ops-store.com/upload/image/moe-fixed-stock--ak47-ak74--magpul-p-image-201980-grande.jpg, https://www.ops-store.com/upload/image/moe-fixed-stock--ak47-ak74--magpul-p-image-201979-grande.jpg, https://www.ops-store.com/upload/image/moe-fixed-stock--ak47-ak74--magpul-p-image-201978-grande.jpg",https://www.ops-store.com/en/moe-fixed-stock-for-ak47-akm-ak74-magpul-a27449.html,Voir sur OPS-Store,Marque,Magpul,1,1,Caracteristiques,Length: 270 mm | Model: MOE Fixed Stock | Compatibility: AK-47 / AKM / AK-74 | Composition: Polymer,1,0
external,MPL-MAG1377-BLK,DT Mil-Spec Black Stock MAGPUL,1,visible,,,94.90,"Rails, poignees et crosses","https://www.ops-store.com/upload/image/dt-mil-spec-magpul-stock-p-image-200152-grande.jpg, https://www.ops-store.com/upload/image/dt-mil-spec-magpul-stock-p-image-200153-grande.jpg",https://www.ops-store.com/en/dt-mil-spec-black-stock-magpul-a26920.html,Voir sur OPS-Store,Marque,Magpul,1,1,Caracteristiques,Weight: 247g | Length: 175mm | Model: DT Stock | Compatibility: Mil-Spec / GBBR stock tube | Composition: Enhanced polymer,1,0
external,MPL-MAG1377-ODG,DT Mil-Spec Olive Drab stock MAGPUL,1,visible,,,94.90,"Rails, poignees et crosses","https://www.ops-store.com/upload/image/dt-mil-spec-stock-olive-green-magpul-p-image-200157-grande.jpg, https://www.ops-store.com/upload/image/dt-mil-spec-stock-olive-green-magpul-p-image-200156-grande.jpg",https://www.ops-store.com/en/dt-mil-spec-olive-drab-stock-magpul-a26919.html,Voir sur OPS-Store,Marque,Magpul,1,1,Caracteristiques,Weight: 247g | Length: 175mm | Model: DT Stock Olive Drab | Compatibility: Mil-Spec / GBBR stock tube | Composition: Enhanced polymer,1,0
external,MPL-MAG1377-FDE,DT Mil-Spec FDE stock MAGPUL,1,visible,,,94.90,"Rails, poignees et crosses","https://www.ops-store.com/upload/image/dt-mil-spec-fde-magpul-stock-p-image-200155-grande.jpg, https://www.ops-store.com/upload/image/dt-mil-spec-fde-magpul-stock-p-image-200154-grande.jpg",https://www.ops-store.com/en/dt-mil-spec-fde-stock-magpul-a26918.html,Voir sur OPS-Store,Marque,Magpul,1,1,Caracteristiques,Weight: 247g | Length: 175mm | Model: DT Stock FDE | Compatibility: Mil-Spec / GBBR stock tube | Composition: Enhanced polymer,1,0
external,MPL-MAG1447-BLK,DT-PR Mil-Spec black stock MAGPUL,1,visible,,,94.90,"Rails, poignees et crosses","https://www.ops-store.com/upload/image/dt-pr-mil-spec-black-magpul-stock-p-image-200151-grande.jpg, https://www.ops-store.com/upload/image/dt-pr-mil-spec-black-magpul-stock-p-image-200150-grande.jpg",https://www.ops-store.com/en/dt-pr-mil-spec-black-stock-magpul-a26917.html,Voir sur OPS-Store,Marque,Magpul,1,1,Caracteristiques,Weight: 303g | Length: 188mm | Model: DT-PR Stock | Compatibility: Mil-Spec / GBBR stock tube | Composition: Enhanced polymer,1,0
external,SI-STRIKE-ES-MOD1BK-BK,Crosse Viper CQB Mod 1 Mil-Spec Noir Strike Industries,1,visible,,,84.90,"Rails, poignees et crosses","https://www.ops-store.fr/upload/image/strike-industries-viper-stock--mod-1-mil-spec-carbine--for-m4-gbbr---black---black-p-image-194864-grande.jpg, https://www.ops-store.fr/upload/image/strike-industries-viper-stock--mod-1-mil-spec-carbine--for-m4-gbbr---black---black-p-image-194865-grande.jpg",https://www.ops-store.com/crosse-viper-cqb-mod-1-mil-spec-noir-strike-industries.html,Voir sur OPS-Store,Marque,Strike Industries,1,1,Caracteristiques,Composition: Polymère | Poids: 189g | Marque: Strike Industries | Longueur: 185mm | Modèle: Viper CQB Mod1 | Compatibilité: Tube de crosse Mil-Spec,1,0
external,AR0021985,Crosse Saiga12 Origine Atelier,1,visible,,,29.90,"Rails, poignees et crosses",https://www.ops-store.com/upload/image/stock-saiga12-origine-atelier-p-image-194235-grande.jpg,https://www.ops-store.com/en/crosse-saiga12-origine-atelier-a24923.html,Voir sur OPS-Store,Marque,OPS-Factory,1,1,Caracteristiques,,1,0
external,5KU-343-BK,Folding stock interface 1913 Picatinny Black 5KU,1,visible,,,72.90,"Rails, poignees et crosses","https://www.ops-store.com/upload/image/folding-stock-1913-interface-p-image-192836-grande.jpg, https://www.ops-store.com/upload/image/folding-stock-1913-interface-p-image-192835-grande.jpg",https://www.ops-store.com/en/folding-stock-interface-1913-picatinny-black-5ku-a24303.html,Voir sur OPS-Store,Marque,5KU,1,1,Caracteristiques,Weight: 390g | Model: 1913 Interface Picatinny Folding Stock | Dimensions: 240mm | Composition: Aluminium / Steel | Color: Black | Mounting: Picatinny,1,0
external,SI-STRIKE-PIT-FDE,FDE Strike Industries Advanced Pit CNC stock,1,visible,,,109.90,"Rails, poignees et crosses","https://www.ops-store.com/upload/image/strike-industries-pit-stock-for-strike-industries-7-position-advanced-receiver-extension---fde-p-image-190956-grande.jpg, https://www.ops-store.com/upload/image/strike-industries-pit-stock-for-strike-industries-7-position-advanced-receiver-extension---fde-p-image-190957-grande.jpg, https://www.ops-store.com/upload/image/strike-industries-pit-stock-for-strike-industries-7-position-advanced-receiver-extension---fde-p-image-190958-grande.jpg",https://www.ops-store.com/en/fde-strike-industries-advanced-pit-cnc-stock-a23859.html,Voir sur OPS-Store,Marque,Strike Industries,1,1,Caracteristiques,Weight: 120g | Model: Advanced Pit Stock CNC | Compatibility: AEG / GBBR M4 Buffer Tube | Composition: Aluminium CNC | Color: Flat Dark Earth / FDE,1,0
external,HM0374-BK,DD-type stock + low-profile black buttpad for M4 AEG Double Bell,1,visible,,,29.90,Repliques,"https://www.ops-store.com/upload/image/daniel-defense-stock-bk-p-image-190689-grande.jpg, https://www.ops-store.com/upload/image/daniel-defense-stock-bk-p-image-190691-grande.jpg, https://www.ops-store.com/upload/image/daniel-defense-stock-bk-p-image-190690-grande.jpg",https://www.ops-store.com/en/dd-type-stock-low-profile-black-buttpad-for-m4-aeg-double-bell-a23370.html,Voir sur OPS-Store,Marque,Double Bell,1,1,Caracteristiques,Weight: 305g | Length: 180mm | Model: DD type stock + Low Profile Buttpad black | Composition: Reinforced Polymer,1,0
external,M-97-DE,Crosse skeleton CNC DE pour M4 AEG Double Bell,1,visible,,,39.90,Repliques,"https://www.ops-store.com/upload/image/cnc-de-skeleton-stock-p-image-190730-grande.jpg, https://www.ops-store.com/upload/image/cnc-de-skeleton-stock-p-image-190731-grande.jpg",https://www.ops-store.com/en/crosse-skeleton-cnc-de-pour-m4-aeg-double-bell-a23502.html,Voir sur OPS-Store,Marque,Double Bell,1,1,Caracteristiques,Weight: 260g | Length: 173mm | Model: Skeleton CNC Dark Earth / DE | Composition: Stainless Steel,1,0
external,HM0315-BK,Cheek riser noir pour crosse type CTR Double Bell,1,visible,,,7.90,"Rails, poignees et crosses","https://www.ops-store.com/upload/image/cheek-riser-for-stock-type-ctr-bk-p-image-190662-grande.jpg, https://www.ops-store.com/upload/image/cheek-riser-for-stock-type-ctr-bk-p-image-190661-grande.jpg",https://www.ops-store.com/en/cheek-riser-noir-pour-crosse-type-ctr-double-bell-a23474.html,Voir sur OPS-Store,Marque,Double Bell,1,1,Caracteristiques,Weight: 150g | Model: Black Cheek Riser | Compatibility: CTR stock type | Composition: Enhanced Polymer,1,0
external,HO0259-DE,Crosse type MFT DE pour M4 AEG Double Bell,1,visible,,,19.90,Repliques,"https://www.ops-store.com/upload/image/stock-m4-aeg-type-mft-stock-de-p-image-190714-grande.jpg, https://www.ops-store.com/upload/image/stock-m4-aeg-type-mft-stock-de-p-image-190715-grande.jpg",https://www.ops-store.com/en/crosse-type-mft-de-pour-m4-aeg-double-bell-a23411.html,Voir sur OPS-Store,Marque,Double Bell,1,1,Caracteristiques,Weight: 210g | Length: 180mm | Model: MFT stock type Dark Earth / DE | Composition: Enhanced Polymer,1,0
external,HO0259-BK,Black MFT type stock for M4 AEG Double Bell,1,visible,,,19.90,Repliques,"https://www.ops-store.com/upload/image/stock-m4-aegtype-mft-stock-bk-p-image-190712-grande.jpg, https://www.ops-store.com/upload/image/stock-m4-aegtype-mft-stock-bk-p-image-190713-grande.jpg",https://www.ops-store.com/en/black-mft-type-stock-for-m4-aeg-double-bell-a23410.html,Voir sur OPS-Store,Marque,Double Bell,1,1,Caracteristiques,Weight: 210g | Length: 180mm | Model: MFT stock type black | Composition: Enhanced Polymer,1,0
external,HM0330-S-DE,M-SL DE type stock for M4 AEG Double Bell,1,visible,,,19.90,Repliques,"https://www.ops-store.com/upload/image/moesl-crosse-mini-size-de-p-image-190718-grande.jpg, https://www.ops-store.com/upload/image/moesl-crosse-mini-size-de-p-image-190719-grande.jpg",https://www.ops-store.com/en/m-sl-de-type-stock-for-m4-aeg-double-bell-a23383.html,Voir sur OPS-Store,Marque,Double Bell,1,1,Caracteristiques,Weight: 200g | Length: 170mm | Model: M-SL stock type DE | Composition: Enhanced Polymer,1,0
external,HM0330-S-BK,Black M-SL type stock for M4 AEG Double Bell,1,visible,,,19.90,Repliques,"https://www.ops-store.com/upload/image/moesl-crosse-mini-size-bk-p-image-190716-grande.jpg, https://www.ops-store.com/upload/image/moesl-crosse-mini-size-bk-p-image-190717-grande.jpg",https://www.ops-store.com/en/black-m-sl-type-stock-for-m4-aeg-double-bell-a23381.html,Voir sur OPS-Store,Marque,Double Bell,1,1,Caracteristiques,Weight: 200g | Length: 170mm | Model: M-SL stock type black | Composition: Enhanced Polymer,1,0
external,HO0243-DE,CR type stock + extended DE buttpad for M4 AEG Double Bell,1,visible,,,16.90,Repliques,"https://www.ops-store.com/upload/image/ctr---buttpad-extended-stock-de-p-image-190686-grande.jpg, https://www.ops-store.com/upload/image/ctr---buttpad-extended-stock-de-p-image-190687-grande.jpg, https://www.ops-store.com/upload/image/ctr---buttpad-extended-stock-de-p-image-190688-grande.jpg",https://www.ops-store.com/en/cr-type-stock-extended-de-buttpad-for-m4-aeg-double-bell-a23380.html,Voir sur OPS-Store,Marque,Double Bell,1,1,Caracteristiques,Weight: 275g | Length: 192mm | Model: CR type stock + extended Buttpad DE | Composition: Enhanced Polymer,1,0
external,HO0243-BK,Crosse type CR + buttpad extended noir pour M4 AEG Double Bell,1,visible,,,16.90,Repliques,"https://www.ops-store.com/upload/image/ctr---buttpad-extended-stock-bk-p-image-190683-grande.jpg, https://www.ops-store.com/upload/image/ctr---buttpad-extended-stock-bk-p-image-190684-grande.jpg, https://www.ops-store.com/upload/image/ctr---buttpad-extended-stock-bk-p-image-190685-grande.jpg",https://www.ops-store.com/en/crosse-type-cr-buttpad-extended-noir-pour-m4-aeg-double-bell-a23378.html,Voir sur OPS-Store,Marque,Double Bell,1,1,Caracteristiques,Weight: 275g | Length: 192mm | Model: CR type stock + extended Buttpad black | Composition: Enhanced Polymer,1,0
external,HM0374-DE,Type DD stock + low profile DE buttpad for M4 AEG Double Bell,1,visible,,,29.90,Repliques,"https://www.ops-store.com/upload/image/daniel-defense-stock-de-p-image-190692-grande.jpg, https://www.ops-store.com/upload/image/daniel-defense-stock-de-p-image-190693-grande.jpg, https://www.ops-store.com/upload/image/daniel-defense-stock-de-p-image-190694-grande.jpg",https://www.ops-store.com/en/type-dd-stock-low-profile-de-buttpad-for-m4-aeg-double-bell-a23374.html,Voir sur OPS-Store,Marque,Double Bell,1,1,Caracteristiques,Weight: 305g | Length: 180mm | Model: DD type stock + Low Profile Buttpad DE | Composition: Reinforced Polymer,1,0
external,M-72,Classic black M4 stock for M4 AEG Double Bell,1,visible,,,12.90,Repliques,"https://www.ops-store.com/upload/image/classic-m4-stock-p-image-190736-grande.jpg, https://www.ops-store.com/upload/image/classic-m4-stock-p-image-190737-grande.jpg",https://www.ops-store.com/en/classic-black-m4-stock-for-m4-aeg-double-bell-a23322.html,Voir sur OPS-Store,Marque,Double Bell,1,1,Caracteristiques,Weight: 230g | Length: 175mm | Model: M4 classic stock black | Composition: Reinforced Polymer,1,0
external,HO0251-BK,Crosse type FAB tactique avec riser noir pour M4 AEG Double Bell,1,visible,,,29.90,Repliques,"https://www.ops-store.com/upload/image/tactical-fab-type-stock-with-black-riser-for-m4-aeg-double-bell-p-image-190744-grande.jpg, https://www.ops-store.com/upload/image/tactical-fab-type-stock-with-black-riser-for-m4-aeg-double-bell-p-image-190745-grande.jpg",https://www.ops-store.com/en/crosse-type-fab-tactique-avec-riser-noir-pour-m4-aeg-double-bell-a23405.html,Voir sur OPS-Store,Marque,Double Bell,1,1,Caracteristiques,Weight: 400g | Length: 183mm | Model: Tactical Riser FAB stock type DE | Composition: Reinforced Polymer,1,0
external,HM0278-BK,SR black stock for M4 AEG Double Bell,1,visible,,,24.90,Repliques,"https://www.ops-store.com/upload/image/crosse-type-str-stock-bk-double-bell-p-image-190324-grande.jpg, https://www.ops-store.com/upload/image/crosse-type-str-stock-bk-double-bell-p-image-190325-grande.jpg",https://www.ops-store.com/en/sr-black-stock-for-m4-aeg-double-bell-a23404.html,Voir sur OPS-Store,Marque,Double Bell,1,1,Caracteristiques,Weight: 325g | Length: 185mm | Model: SR stock type black | Composition: Reinforced Polymer,1,0
external,HM0330-BK,Black MGP type stock for M4 AEG Double Bell,1,visible,,,24.90,Repliques,"https://www.ops-store.com/upload/image/crosse-type-mgpl-stock-bk-double-bell-p-image-190316-grande.jpg, https://www.ops-store.com/upload/image/crosse-type-mgpl-stock-bk-double-bell-p-image-190317-grande.jpg",https://www.ops-store.com/en/black-mgp-type-stock-for-m4-aeg-double-bell-a23397.html,Voir sur OPS-Store,Marque,Double Bell,1,1,Caracteristiques,Weight: 232g | Length: 183mm | Model: MGP stock type black | Composition: Reinforced Polymer,1,0
external,HM0383-BK,Crosse GL CORE type FAB DEF noir pour M4 AEG Double Bell,1,visible,,,39.90,Repliques,"https://www.ops-store.com/upload/image/crosse-gl-core-type-fab-def-stock-bk-double-bell-p-image-190243-grande.jpg, https://www.ops-store.com/upload/image/crosse-gl-core-type-fab-def-stock-bk-double-bell-p-image-190244-grande.jpg",https://www.ops-store.com/en/crosse-gl-core-type-fab-def-noir-pour-m4-aeg-double-bell-a23416.html,Voir sur OPS-Store,Marque,Double Bell,1,1,Caracteristiques,Weight: 410g | Length: 180mm | Model: GL Core FAB Def stock type black | Composition: Reinforced Polymer,1,0
external,GA035450340,Extreme Condition Ecs Griffin Armament Od Green Pts Syndicate Stick,1,visible,,,69.90,Accessoires divers,"https://www.ops-store.com/upload/image/stock-extreme-condition-ecs-griffin-armament-od-green-pts-syndicate-p-image-184670-grande.jpg, https://www.ops-store.com/upload/image/pts-griffin-armament---extreme-condition-stock--ecs----od-green-p-image-184613-grande.jpg, https://www.ops-store.com/upload/image/stock-extreme-condition-ecs-griffin-armament-od-green-pts-syndicate-p-image-184669-grande.jpg",https://www.ops-store.com/en/extreme-condition-ecs-griffin-armament-od-green-pts-syndicate-stick-a22287.html,Voir sur OPS-Store,Marque,PTS Syndicate,1,1,Caracteristiques,Weight: 250g | Length: 175mm | Model: ECS Griffin Armament OD Green | Compatibility: Mil-Spec buffer tube | Composition: Reinforced Polymer,1,0
external,GA035450326,Extreme Condition ECS Griffin Armament Grey PTS Syndicate stock,1,visible,,,69.90,"Rails, poignees et crosses","https://www.ops-store.com/upload/image/extreme-condition-ecs-griffin-armament-grey-pts-syndicate-stock-p-image-184666-grande.jpg, https://www.ops-store.com/upload/image/extreme-condition-ecs-griffin-armament-grey-pts-syndicate-stock-p-image-184668-grande.jpg, https://www.ops-store.com/upload/image/extreme-condition-ecs-griffin-armament-grey-pts-syndicate-stock-p-image-184667-grande.jpg",https://www.ops-store.com/en/extreme-condition-ecs-griffin-armament-grey-pts-syndicate-stock-a22286.html,Voir sur OPS-Store,Marque,PTS Syndicate,1,1,Caracteristiques,Weight: 250g | Length: 175mm | Model: ECS Griffin Armament grey | Compatibility: Mil-Spec buffer tube | Composition: Reinforced Polymer,1,0
external,GA035450313,Extreme Condition Ecs Griffin Armament Dark Earth Pts Syndicate Stock,1,visible,,,69.90,"Rails, poignees et crosses","https://www.ops-store.com/upload/image/crosse-extreme-condition-ecs-griffin-armament-dark-earth-pts-syndicate-p-image-184663-grande.jpg, https://www.ops-store.com/upload/image/pts-griffin-armament---extreme-condition-stock--ecs----dark-earth-p-image-184611-grande.jpg, https://www.ops-store.com/upload/image/crosse-extreme-condition-ecs-griffin-armament-dark-earth-pts-syndicate-p-image-184662-grande.jpg",https://www.ops-store.com/en/extreme-condition-ecs-griffin-armament-dark-earth-pts-syndicate-stock-a22285.html,Voir sur OPS-Store,Marque,PTS Syndicate,1,1,Caracteristiques,Weight: 250g | Length: 175mm | Model: ECS Griffin Armament Dark Earth | Compatibility: Mil-Spec buffer tube | Composition: Reinforced Polymer,1,0
external,BD3655,Emerson M4 BD SRT stock,1,visible,,,29.90,"Rails, poignees et crosses","https://www.ops-store.com/upload/image/bd-srt-buttstock-p-image-183387-grande.jpg, https://www.ops-store.com/upload/image/bd-srt-buttstock-p-image-183388-grande.jpg",https://www.ops-store.com/en/emerson-m4-bd-srt-stock-a21678.html,Voir sur OPS-Store,Marque,Emerson,1,1,Caracteristiques,Weight: 305 grams | Length: 190mm | Model: SRT | Compatibility: M4 buffer tube AEG / GBBR | Composition: Polymer,1,0
external,MPL-MAG480-BK,MOE Carbine Fixed Stock MIL-SPEC Black Magpul,1,visible,,,57.90,"Rails, poignees et crosses","https://www.ops-store.com/upload/image/moe-mil-spec-bk-fixed-stock-p-image-183109-grande.jpg, https://www.ops-store.com/upload/image/moe-mil-spec-bk-fixed-stock-p-image-183108-grande.jpg, https://www.ops-store.com/upload/image/moe-mil-spec-bk-fixed-stock-p-image-183107-grande.jpg",https://www.ops-store.com/en/moe-carbine-fixed-stock-mil-spec-black-magpul-a22062.html,Voir sur OPS-Store,Marque,MAGPUL,1,1,Caracteristiques,Weight: 256g | Length: 175mm | Model: MOE Fixed Carbine Noir | Compatibility: Mil-Spec / GBBR | Composition: Enhanced polymer,1,0
external,MPL-MAG480-FDE,Fixed MOE Carbine MIL-SPEC FDE Magpul stock,1,visible,,,57.90,"Rails, poignees et crosses","https://www.ops-store.com/upload/image/moe-mil-spec-fde-fixed-stock-p-image-183124-grande.jpg, https://www.ops-store.com/upload/image/moe-mil-spec-fde-fixed-stock-p-image-183125-grande.jpg, https://www.ops-store.com/upload/image/moe-mil-spec-fde-fixed-stock-p-image-183126-grande.jpg",https://www.ops-store.com/en/fixed-moe-carbine-mil-spec-fde-magpul-stock-a22055.html,Voir sur OPS-Store,Marque,MAGPUL,1,1,Caracteristiques,Weight: 256g | Length: 175mm | Model: MOE Fixed Carbine FDE | Compatibility: Mil-Spec / GBBR | Composition: Enhanced polymer,1,0
